review,stayingpower,texture,smell,price,others,colour,shipping,packing
_Son xinh màu đẹp xỉu nha mọi người oi Giao hàng hơi lâu xíu vì cửa_hàng quốc_tế,0,0,0,0,0,1,2,0
_Son dùng thích giao hàng nhanh phục_vụ tốt tuyệt_vời cú_mèo luôn,0,0,0,0,0,1,1,0
Đóng_gói chắc_chắn mẫu_mã đẹp Hàng nước_ngoài nhưng giao cũng khá nhanh,0,0,0,0,0,0,1,1
Bao_bì rất đẹp màu_son siêu ưng giao hàng có hơi lâu một_chút,0,0,0,0,0,1,2,1
Nhìn thiết_kế đẹp sang đóng_gói cẩn_thận mùi_son thơm màu đẹp nha,0,0,1,0,0,1,0,1
Mùi bánh ngọt chất mềm mịn màu đẹp khỏi chê rồi mình mua giá giảm_giá có mà ưng quá,0,1,3,1,0,1,0,0
cửa_hàng đóng_gói cẩn_thận chờ hàng hơi lâu xíu nhưng sản_phẩm ưng mình mua đơn hơn được tặng thêm_son và tuýp dưỡng,0,0,0,3,0,0,2,1
hình_ảnh không do hàng được người ta nhận dùm nên không chụp hình được mà mọi người nên mua loại này nè nha nắp bằng nhung mà chất_son sang xịn mịn lắm,0,1,0,0,0,0,0,0
cửa_hàng giao đúng hẹn 7 ngày Màu cả 2 cây đều hợp với mình và khá đẹp Nhưng_mà chất_son của và hình_như là khác nhau còn niêm_phong mà lấy ra tèm_lem thì không bị như_vậy Chất_son cứ sao sao á hơi ghê,0,2,0,0,0,1,1,0
Đóng_gói sản_phẩm rất đẹp và chắc_chắn Màu_son đẹp mịn hơi khô,0,3,0,0,0,1,0,1
Khá là xịn xò đóng_gói cẩn_thận giá_cả hợp_lý nói_chung là đáng đáng mua lắm mua đi,0,0,0,1,0,0,0,1
Mua rất rất nhiều lần hình_ảnh tính nhận xu nhưng_mà hàng thì tuyệt_vời nên mua,0,0,0,0,3,0,0,0
đúng xịn màu cam đỏ đẹp điên_khùng luôn nha tui mua lần gòi đó xịn xò con bò liền hua hú hú,0,0,0,0,0,1,0,0
Lần đầu mua ở đây mà thấy chất_lượng quá Đáng tiền ghê Mua lẹ,0,0,0,1,0,0,0,0
thiết_kế xinh màu_son đẹp mịn nhân_viên giao hàng siêu dễ_thương,0,1,0,0,0,1,1,0
2 màu 17 18 đều siêu xinh giao hàng cũng nhanh nữa,0,0,0,0,0,1,1,0
giao hàng hơi lâu xíu vì nhưng không sao rất thích an,0,0,0,0,0,0,2,0
Sản_phẩm rất tuyệt trải_nghiệm tuyệt_vời Quả là nhà_sản_xuất đã gửi_gắm rất nhiều tâm_tư U là chời gói hàng xinh xĩu á lâu trôi nữa Đỉnh nha Xin nghiêng_mình nhận xu,1,0,0,0,0,0,0,1
siêu xịn luôn mọi người ơi Đẹp tuyệt_vời Nhìn đẹp mà không muốn xài luôn,0,0,0,0,3,0,0,0
của mình U là trời toàn đồ đẹp xịn xò lắm nói_chung ưng cái bụng nên mua ạ Lần thứ 3 đặt_hàng của rồi Vẫn sẽ ủng_hộ dài_dài,0,0,0,0,3,0,0,0
Giao hàng 5 ngày đã nhận được rồi thấy khá là nhanh lần đầu mua không biết chất_lượng sao,0,0,0,0,0,0,1,0
anh ận sao ận,0,0,0,0,3,0,0,0
_Son đẹp mướt mịn mình mua lần thứ 2 rùi Khi nào cần tặng ai sẽ là lần thứ 3,0,1,0,0,0,0,0,0
hàng hơi lâu cơ_mà xinh lắm luôn bì ngoài xinh á chứ chưa xài,0,0,0,0,0,0,2,0
Đã nhận được hàng ưng cái bụng sẽ ủng_hộ cửa_hàng lần sau,0,0,0,0,3,0,0,0
Không hiểu sao màu đẹp vậy luôn á Sài ké có lần nhưng_mà,0,0,0,0,0,1,0,0
_Son rất đẹp màu tây dã_man cửa_hàng đỉnh ghe ạ Đánh lên rất nhẹ,0,1,0,0,0,1,0,0
_Son đẹp mịn Thơm lắm nha các chị_gái Sản_phẩm dùng ok,0,1,1,0,0,0,0,0
Lần đầu mình sài sản_phẩm của nhà đầu_tiên mình thích cách đóng_gói của nhà sản_phẩm mới sài lần đầu nhưng lên tông đẹp lắm nè Màu_son siêu lì luôn bôi lên đẹp lắm nè Sẽ ủng_hộ nhà lâu_dài,1,0,0,0,0,1,0,1
_Son xinh lắm luôn Mượt_mà 100 điểm,0,1,0,0,0,0,0,0
_Son đeo dễ_sợ luôn,0,0,0,0,3,0,0,0
_Son rất thơm mịn bám lâu nói_chung là ưng đã dùng mới bản,1,1,1,0,0,0,0,0
Sản_phẩm chất_lượng_son lên màu vỏ_son đẹp cửa_hàng tư_vấn nhiệt_tình,0,0,0,0,0,1,0,0
Lỡ dùng đến lần 2 và mua làm_quà các thứ rồi mới đánh_giá Dùng siêu bám môi màu chuẩn giao hàng nước_ngoài nên 1 2 tuần mới nhận được Săn giảm_giá các thứ giá rẻ ngoài sức tưởng_tượng Sẽ tiếp_tục dùng,1,0,0,1,0,1,0,0
thời_gian giao hàng nhanh đóng_gói cẩn_thận hơi thất_vọng màu thỏi của mình nhiều sắc tím,0,0,0,0,0,2,1,1
_Son màu xinh lên đậm như ảnh Nếu đặt ngoài các ngày 11 11 12 trùng nhau thấy giao hàng nhanh hơn,0,0,0,0,0,1,3,0
_Son lên màu chuẩn màu đánh lên môi xinh lắm Đúng 2 màu mà mình đang tìm_kiếm,0,0,0,0,0,1,0,0
Màu rất đẹp nha mùi cũng thơm nữa người giao hàng khá thân_thiện với_lại đóng_gói hàng cũng cẩn_thận lắm nha,0,0,1,0,0,1,1,1
Chất_son mịn mùi rất thơm kiểu dịu nhẹ bôi không bị khô mà rất mượt mọi người nên thử nha,0,1,1,0,0,0,0,0
săn được giảm_giá màu này lúc đỏ lúc đỏ hồng lúc có tí tím lúc màu mận mận chả biết như nào nhưng_mà thích chất_son dưỡng môi bôi ổn nhưng_mà_son tràn lên quá nhiều với 1 đứa thích_son sạch như mình thì đây là sự đau_đớn,0,1,0,1,0,1,0,0
_Son lên màu quá_trời đẹp luôn Đóng_gói rất cẩn_thận Bên cửa_hàng giao hàng cũng nhanh nữa,0,0,0,0,0,1,1,1
Nhờ bạn em xài_son này nên em mới biết đến cửa_hàng á_son màu đẹp quá_trời luôn mua ngay ngày cửa_hàng giảm_giá nên khá rẻ,0,0,0,1,0,1,0,0
Chất_lượng sản_phẩm tuyệt_vời Màu rất đẹp Đóng_gói sản_phẩm tốt,0,0,0,0,0,1,0,1
Mua 1 lượt 2 cây cùng màu luôn vì rất thích màu này da tối màu dùng vẫn xinh,0,0,0,0,0,1,0,0
Xịn mịn,0,1,0,0,0,0,0,0
Vì chất_son đẹp quá nên mua lần thứ bao_nhiêu cũng không nhớ nữa,0,1,0,0,0,0,0,0
_Son đẹp y bảng_màu rẻ đẹp chất mịn không bị bết Đóng_gói sản_phẩm chắc_chắn,0,1,0,1,0,1,0,1
_Son màu đẹp ok nhưng không lì về phần đóng_gói xinh khỏi nói rồi giao hàng nhanh dịch_vụ chăm_sóc khách_hàng tốt,2,0,0,0,0,1,1,1
VAY NHANH AN_TÂM CHỦ_ĐỘNG CUỘC_SỐNG Sản_phẩm Vay tiền_mặt của_nổi bật với 3 tiêu_chí Nhanh bất_ngờ chỉ 3 phút duyệt vay giải_ngân khi hồ_sơ được duyệt với công_ty tài_chính được giám_sát bởi Ngân_hàng nhà_nước Việt_Nam lựa_chọn những gì tốt nhất cho bản,0,0,0,0,3,0,0,0
Màu đẹp vỏ đẹp Nhưng không lỳ làm sản_phẩm phù_hợp với giá tiền giao hàng hơi lâu Hình_ảnh chỉ mang tính_chất nhận xu,2,0,0,1,0,1,2,0
Sản_phẩm như hình giao hàng nhanh đóng_gói cẩn_thận sẽ ủng_hộ lần sau,0,0,0,0,0,0,1,1
màu xuất_sắc tuyệt_vời luôn nha nghe đánh_giá thường là sẽ nói hơi khô nên là nhớ tẩy da chết và dưỡng môi xíu thì chất_son lên mịn cực_kì luôn á trời_đánh mùa đông với mùa tết đến là đã cái nư luôn mua còn được giảm gí nữa nên siêu ưng nha,0,1,0,1,0,1,0,0
_Son thiết_kế quá đẹp quá sang luôn màu nắp đen nhám còn cây thì nắp đỏ bằng nhung trông sang xịn mịn gì á chất_son 10 mềm mướt nhẹ môi màu 24 thấy hàng bào là nâu đỏ mà nó khum nâu mấy_khi lên môi mình chắc che khuyết_điểm sẽ lên đúng màu hơn màu 18 thì xuất_sắc,0,1,0,0,0,1,0,0
Gói hàng chắc_chắn_son lên màu đẹp lắm mịn môi bền màu lâu trôi,1,1,0,0,0,1,0,1
Mình thích màu kiểu này nên thấy mê lắm mọi người hợp gu ấy,0,0,0,0,0,1,0,0
_Son màu đẹp bên ngoài đậm hơn trong ảnh thì nhiều nâu hơn Nhưng chỉ cho 4 vì thật_sự nó cực_kì không đều màu khi lên môi phải tán cẩn_thận và dưỡng môi siêu siêu kĩ Đánh đậm ok chứ đánh nhạt dễ bị loang_lổ mà một thỏi_son chỉ đánh được 1 kiểu thì hơi chán,0,2,0,0,0,1,0,0
_Son đẹp cửa_hàng tặng nhiều đồ Mình mua nhiều lần rồi và lần nào cũng ưng_ý,0,0,0,0,3,0,0,0
Mua tặng nhưng_mà màu toẹt lắm à phải mua cho bản_thân mới được,0,0,0,0,0,1,0,0
_Son siêu xinh nha Mình mua lần thứ 3 rùi Màu xinh lắm nha,0,0,0,0,0,1,0,0
Hình chỉ mang tính_chất nhận xu Mình thích dòng_son ni nha cái hộp nó đã gây_mê rồi,0,0,0,0,3,0,0,0
Mình chưa sử_dụng sản_phẩm nên chưa biết nhưng_mà đóng_gói ổn giao hàng nhanh cửa_hàng nhiệt_tình,0,0,0,0,0,0,1,1
cửa_hàng giao hàng quốc_tế nên là_hơi lâu nhưng không sao ạ_Son đẹp lắm mỗi_tội không thích mùi lắm Còn lại là rất thích,0,0,2,0,0,0,2,0
Hàng quốc_tế mà giao khá nhanh Mua 2 thỏi cùng loại mà về lại trông lại khác nhau Màu đẹp xinh,0,0,0,0,0,1,1,0
_Son đẹp nha lên màu chuẩn lắm đánh giáng_sinh siêu hợp ai thích thì lo mua đi nha xinh lắm,0,0,0,0,0,1,0,0
_Son nhung mịn Hơi khó bôi tý Thơm cực mọi người nên mua,0,1,0,0,0,0,0,0
Màu_son đẹp Kiểu_son đẹp còn có cả nữa Đóng_gói cẩn_thận giao hàng nhanh,0,0,0,0,0,1,1,1
_Son xinh lắm nè có mùi thơm nhẹ giá rẻ cơ_mà nếu mua_son màu này thì nên cân_nhắc xíu tại nó hơi chìm,0,0,1,1,0,2,0,0
cửa_hàng giao hàng nhanh đóng_gói cẩn_thận Mình thấy_son đánh lên hơi khô môi nhưng lên màu đẹp rất đáng tiền,0,2,0,1,0,1,1,1
Dòng vậy này thiết_kế đẹp từ hộp đựng cho đến vỏ_son Giao hàng khá nhanh Chất_son thích lắm mềm mềm,0,1,0,0,0,0,1,0
Hàng đẹp lắm nha hơn mình nghĩ sẽ ủng_hộ cửa_hàng dài nếu nhé ạ,0,0,0,0,3,0,0,0
giao hàng siêu lâu luôn mình thấy màu này hơi tối quá chứ không tươi như trên ảnh đánh đậm thì thâm xì luôn á không thích chút nào đẹp sang xỉu nhưng dễ bám bụi nên các bạn nhớ cẩn_thận để chỗ nào ít bụi chứ không như mình tiếc lém,0,0,0,0,0,2,2,0
Sản_phẩm rất xinh_đẹp tuyệt_vời tôi không_thể trông_đợi gì hơn Cảm_ơn nhà_cung_cấp nhà_sản_xuất cảm_ơn người bán hàng cảm_ơn sàn thương_mại_điện_tử cảm_ơn người vận_chuyển để tôi có cơ_hội dùng sản_phẩm tốt như thế_này,0,0,0,0,3,0,0,0
được,0,0,0,0,3,0,0,0
ok cửa_hàng giao hàng đóng gọi cẩn_thận,0,0,0,0,0,0,1,1
_Son mướt mềm có nhũ lấp_lánh nên dùng_son này vào buổi tối hiệu_ứng sẽ đẹp giờ anh mang nhận xu,0,1,0,0,0,0,0,0
Màu lên xinh xỉu luôn thích lắm,0,0,0,0,0,1,0,0
Thấy màu mẫu to đẹp thì mua chứ không biết màu gì Nhưng tô lên lấp_lánh nhìn cũng cưng Gói hàng thì rất là ưng bụng Nào giảm_giá có_thể mua thêm màu khác,0,0,0,0,0,1,0,1
Quốc_tế nhưng giao hàng khá nhanh đúng đủ hàng Màu_son thì mình chưa dùng 2 màu này nên chưa đánh_giá được thỏi rất xinh,0,0,0,0,0,3,1,0
_son xinh màu đẹp lắm ý mua đợt giảm_giá nên giá rẻ nữa tuyệt_vời,0,0,0,1,0,1,0,0
Sản_phẩm rất đẹp Đóng_gói cẩn_thận Nên đặt Hình_ảnh chỉ mang tính_chất nhận xu,0,0,0,0,0,0,0,1
_Son lên màu rất đẹp bám màu tốt không dính ra ly lần sau sẽ tiếp_tục ủng_hộ,1,0,0,0,0,1,0,0
Màu này thì siêu đỉnh rồi mình phải mua lần 2 luôn,0,0,0,0,0,1,0,0
Chủ_yếu mua vì vỏ_son đẹp cá mà nhận hàng về cửa_hàng đóng_gói cẩn_thận giao hàng nhanh nữa màu xinh xỉu đáng đồng_tiền nhắm,0,0,0,1,0,1,1,1
_Son lên màu xinh lắm mọi người ơi Mình mua lúc đang giảm_giá nên 2 cây còn có thoi Quá hời luôn Nên mua nên mua nhe,0,0,0,1,0,1,0,0
_Son nắp phủ nhung màu siêu trắng răng tôn da Phù_hợp với mùa đông này,0,0,0,0,0,1,0,0
Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền,0,0,0,1,0,0,0,1
_Son xịn ạ mình mua lần thứ 2 rồi rất ưng luôn ạ giao hàng cũng khá nhanh nữa ạ,0,0,0,0,0,0,1,0
2 bài viết mỗi ngày là có tiền chỉ cần truy_cập NHÓM,0,0,0,0,3,0,0,0
Sản_phẩm tốt đóng_gói cẩn_thận chất_lượng tuyệt_vời không có gì để chê cửa_hàng phục_vụ thân_thiện 10 điểm,0,0,0,0,0,0,0,1
Hình_ảnh không liên_quan chỉ để lấy xu,0,0,0,0,3,0,0,0
Giao hang nhanh giao dung hang dong goi ky hai_long voi san pham,0,0,0,0,0,0,1,1
đây là màu nha mọi người nói thật cây_son nó nhỏ chứ không to vì có 2 à cái đầu cọ nhỏ nhất mình từng thấy luôn ấy cầm cũng nhẹ_tay thôi chất_son thì hơi khó tán màu này cũng ok đánh nhẹ ra màu nhé màu hình chụp đúng hơn trên mọi người tham_khảo nha,0,2,0,0,0,1,0,0
Giao hàng tạm ổn Chất_son ok Rất thơm Đóng_gói rất chắc_chắn,0,1,1,0,0,0,1,1
Hãng này thì đỉnh khỏi bàn rồi Ưng nhất_là màu nắp nhung lần này xài tới cây của màu này rồi ý Đẹp xuất_sắc Chất_lượng màu lên đẹp mà giá hạt_dẻ Nói_chung là đỉnh đỉnh đỉnh,0,0,0,1,0,1,0,0
Vỏ xinh mà sang xịn mịn luôn ạ Chất_son mịn có chút lóng_lánh đánh thích lắm mình nhé Nhưng khá nhanh trôi vậy,2,1,0,0,0,0,0,0
Sản xinh_đẹp gì Cảm nhà cung nhà sản cảm bán hàng cảm sàn mại cảm có dùng sản này,0,0,0,0,3,0,0,0
mình mua 2 thỏi thì cả 2 thỏi này thấy màu lên không đúng lắm Nó thiên về hồng nhiều hơn nên ai mua nên cân_nhắc tí Mẫu_mã thì đẹp chất_son kem lì lâu trôi,1,3,0,0,0,2,0,0
đẹp Hãng dùng ok do đã mua 4 cây trước đó nên giờ mua thêm cây nữa,0,0,0,0,3,0,0,0
màu_son xấu lắm mọi người ơi xài nhanh trôi lắm thoa xong lấy tay ịn thử là đi theo đằng tay luôn á mọi người mình được như quãng cáo đâu,2,0,0,0,0,2,0,0
đóng_gói sản_phẩm đẹp và chắc_chắn màu_son siêu đẹp rất ưng nha,0,0,0,0,0,1,0,1
_Son màu siêu đẹp ạ Đánh lên môi nhẹ môi và đều ok Đóng_gói siêu chắc_chắn còn được tặng quà nữa Ưng quá,0,1,0,0,0,1,0,1
Sản_phẩm đến tay trông xịn xò Sẽ mua tiếp lần sau cảm_ơn cửa_hàng,0,0,0,0,3,0,0,0
Màu_son đẹp Giao hàng nhanh Giá cực rẻ Sẽ ủng_hộ nhiều nhiều,0,0,0,1,0,1,1,0
Sản_phẩm chất_lượng màu lên đều đẹp còn tặng quà nhiều nữa,0,0,0,0,0,1,0,0
Giao hàng đúng hẹn chất_lượng_son mềm mịn mẫu_mã màu_son đẹp,0,1,0,0,0,1,1,0
_Son siêu lì nhung mềm nhẹ nhưng hơi khô mùi nhẹ dễ_chịu vỏ hộp đẹp xịn nên mình giữ lại không mún vứt luôn ưng lắm luôn nè 3,1,2,1,0,0,0,0,0
Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng nhanh,0,0,0,0,0,0,1,1
_Son dùng thích mượt mua mua lần 2 rồi khi nào dùng hết lại quay lại mua tiếp,0,0,0,0,3,0,0,0
Sản_phẩm tốt Sản_phẩm tốt Sản_phẩm tốt Sản_phẩm tốt Sản_phẩm tốt Sản_phẩm tốt Sản_phẩm tốt Sản_phẩm tốt,0,0,0,0,3,0,0,0
_Son đẹp thơm như kẹo đóng_gói cẩn_thận chắc_chắn giao hàng hơi lâu,0,0,1,0,0,0,2,1
Tông màu đỏ đậm hợp mùa đông hơn hè của thì không có gì bàn đẹp mê_hồn Nắp_son bằng nhung nên sễ bẩn Chất_son mềm mượt na_ná chất nhưng ít bột hơn,0,1,0,0,0,3,0,0
Giao nhanh săn giảm_giá giá hời màu đẹp lứm,0,0,0,1,0,1,1,0
Giao hàng hơi lâu vì dịch hàng đóng_gói cẩn_thận_Son mùi rất thơm vừa với giá tiền Nên mua,0,0,1,1,0,0,2,1
Sản_phẩm rất đáng để mua nha mọi người không có chổ nào chê được luôn á Mua lần đầu mà ưng_ý như_vậy rồi sẽ ủng_hộ tiếp Hộp phấn rất mịn luôn_son thì màu lên rất đẹp thời_gian giao hàng nhanh nữa,0,0,0,0,0,1,1,0
cũng ổn nghe đánh_giá dữ quá mua về đánh thấy nó tựa tựa của nhưng_mà đậm hơn xíu cũng được mỗi_tội hơi hồng hồng,0,0,0,0,0,3,0,0
Tuy ảnh sản_phẩm không liên_quan nhưng_mà tui đánh_giá thiệt lòng_son hơi lì không lì lắm_son màu hơi lệch màu 1 tí Nhưng bà nào thích thì cứ mua cũng ổn lắm,1,0,0,0,0,2,0,0
_Son màu đẹp không bị bết dính môi Lên màu rất chuẩn sẽ ủng_hộ cửa_hàng dài_dài,0,1,0,0,0,1,0,0
Màu lên da mình rất xinh nhưng không bám lâu như mình nghĩ mùi rất dễ_chịu và không thích nắp_son nhung vì dễ dơ,2,0,1,0,0,1,0,0
Màu xinh lên môi êm nha đánh rất thích tặng 10,0,1,0,0,0,1,0,0
cửa_hàng hàng nhanh giao hàng cũng nhanh chất_son lì đẹp không chê được điểm gì,1,1,0,0,0,0,1,0
Siêu mềm_môi luôn mọi người ạ màu đẹp nữa Săn được giá giảm_giá nên khá rẻ mọi người nên mua nhé,0,1,0,1,0,1,0,0
Giao hàng nhanh đóng_gói sản_phẩm chắc_chắn giao đúng loại đã đặt,0,0,0,0,0,0,1,1
màu_son đẹp cũng dễ_thương nếu sử_dụng ổn mình sẽ đặt_hàng thêm màu khác,0,0,0,0,0,1,0,0
giảm_giá nên mua 1 lần quá_trời_son Được tặng thêm 1 với 3 cây_cọ đựng trong ví bạc mở ra thấy thêm quà vui ghê Chất_son ok nè,0,1,0,1,0,0,0,0
đóng_gói rất cẩn_thận giao hàng khá nhanh so với hàng quốc_tế Còn tặng thêm 1 thỏi_son nữa màu khá thích_Son kem của không có gì để chê,0,0,0,0,0,1,1,1
_Son lên màu đẹp nhưng_mà chất_son hơi khô nên dễ lộ vân môi Vận_chuyển không quá lâu dù là hàng quốc_tế Đáng mua nha mọi người,0,2,0,0,0,1,1,0
Trời_ơi cái màu nó kiểu gì á khi trong hình đâu kiểu hồng hồng ấy mọi người thất_vọng thật_sự,0,0,0,0,0,2,0,0
Thời_gian giao hàng quốc_tế vậy là cũng rất nhanh đóng_gói xịn sò người giao hàng nhiệt_tình,0,0,0,0,0,0,1,1
_son xinh săn được 1111 vậy là hời rồi mới_đầu lên môi không được đẹp nhưng mình sẽ tìm cách cho chuẩn hơn chất_son mịn màu này đối_với mình hơi sáng mình thích trầm hơn sang_trọng,0,2,0,1,0,2,0,0
_Son lên màu chuẩn nhẹ môi không bị bột bột đâu nha Săn giảm_giá được giá rẻ nên mình khá hài_lòng nói_chung là nên mua nha,0,0,0,1,0,1,0,0
Sản_phẩm nào cũng được đóng_gói cẩn_thận cứng_cáp Trông rất sang và đẹp các bạn có_thể mua thử,0,0,0,0,0,0,0,1
Màu_son đẹp đóng_gói kĩ_càng rất đáng để mua giao hàng nhanh,0,0,0,0,0,1,1,1
Hàng đóng_gói cẩn_thận Rất chắc_chắn Màu đẹp Vỏ đẹp_mắt Mùi thơm nhẹ,0,0,1,0,0,1,0,1
Sau nhiều ngày chờ_đợi thì em nó đã về Mình chật_vật kiểm_tra mãi cuối_cùng được cửa_hàng hướng_dẫn là kiểm_tra qua cửa_hàng thân_thiện hàng chính hãng_son cán cầm là nhung mịn màu hót hòn họt,0,1,0,0,0,0,0,0
