Review,Content-related,Author,Quality and Appearance,Manufacture and Distribution,Packaging and Delivery,Price and Preference,Customer Service,Overall Experience
"người dịch không am hiểu nhiều về nấu ăn cho nên những câu chữ dịch ra chưa chính xác. một số từ có thể hiểu bằng tiếng anh nhưng khi dịch ra tiếng việt lại khó để tìm ra từ thích hợp nếu không phải là một người chuyên nấu ăn. về giấy thì cũng ok nhưng vẫn chưa bằng loại giấy trên bản tiếng anh, nhưng với giá thành này thì ổn rồi. cần cải thiện nhiều về câu chữ khi dịch, nên tham khảo với đầu bếp chuyên nghiệp để dịch chính xác hơn.",0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sách ko bọc kỹ. Nhìn cũ,,",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"Tiki bọc sách ẩu quá, sách dày mà bọc mỗi 1 tấm bìa và nilon mỏng bên ngoài nên phầm mép bìa sách ko được bảo vệ, rách cả bìa. Sách đắt tiền nên mình càng coi trọng hình thức sách. Đây ko phải lần đầu nhận sách của Tiki mà bị nát bìa thế này. Lần này còn giao sách muộn 1 ngày nữa.
Nội dung sách thì chưa đọc nên chưa có nhận xét nhg sách của DK thì luôn yên tâm",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"Mình nhận sách về mới toanh mùi giấy thơm phức, nội dung thì chứa đựng nhiều triết lý không đọc kĩ là không hiểu j , chắc mình phải nghiên cứu ngẫm nghĩ nhiều mới thấm được, tuy nhiên hộp giấy của tiki đóng gói khá sơ sài lộ cả sách bên trong, không ảnh hưởng chất lượng sản phẩm nhưng mình nhìn thấy khó chịu quá :)) mong tiki cẩn thận hơn ạ",0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
Đọc cuống sách thấy nó rất cuốn đúng với tình trạng nhuẽng vẫn đề xung quanh cuộc sống,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nội dung sách không như mong đợi,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hộp sách nguyên vẹn, cứng cáp, có màn co bảo vệ sạch sẽ. Sách bên trong mới nguyên, còn mùi giấy luôn. Bản in rõ ràng, dễ đọc.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sách của bác Ánh thì hay rồi. Tiki bọc sách cẩn thận, giao hàng nhanh, sách chất lượng",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
sách đẹp lắm mỗi caia ko có bookmac,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Tôi đã mua hàng ở Tiki rất lâu vì uy tín và chất lượng dịch vụ của Tiki. Nhưng lần này tôi chỉ cho 1 sao về chất lượng sách. Sách bị rách, mòn ở gáy sách. Tiki vui lòng kiểm tra và đổi lại cho tôi.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
sách hay lắm ạ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Năm nay mình đã hứa với bản thân là đọc những thể loại khác selfhelp. Nhưng mà mỗi khi a Kiên Trần ra sách là phải mua và đọc liền, đúng là sách của a Kiên Trần chưa bao giờ làm mình thất vọng :)). 

Mình đọc cuốn sách này đúng vào lúc vừa kết thúc cuộc đời làm kiến để tự xây dựng trang trại của mình (ai đọc xong sách sẽ hiểu) hehe. Cho nên không gì bằng đúng thời điểm, mình có nhiều tư duy khá giống a Kiên nên khi đọc cuốn này, những điểm mờ trong đầu mình như được khai sáng vậy. 

Sách a Kiên rất dễ đọc, luận điểm rõ ràng. Ngay ở trên cái bìa sách, tên ảnh cũng không viết hoa, đúng là cũng không giống số đông rồi.

Mình nghĩ, ai cũng nên đọc, càng sớm càng tốt. Thoát được kiếp kiến càng sớm càng tốt. Tuy nhiên, đó là đối với những con kiến dành quá nhiều thời gian tưới cây cho nông trại của người khác. Còn với những ai cảm thấy hạnh phúc, ý nghĩa, vui vẻ thì ổn, tốt, không sao.

Quan trọng không phải bạn có đang là kiến không, mà bạn có muốn là kiến không. Vậy thôi. 
À mình recommend tất cả những cuốn sách đồng tác giả, rất nên đọc.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sách xinh lắm ạ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Shop đóng gói kỹ lưỡng giao hàng nhanh sách thật sự ý nghĩa tặng shop 5 sao .,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"Chất liệu giấy, màu sắc không đẹp",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Sách mới, đẹp, mình mua 2 quyển nên để vừa vào hộp, sách ko bị nhăn hay gãy vì quá trình vận chuyển (từ Đà Nẵng vào HCM)",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Vì tác giả của cuốn này là một lính đặc nhiệm SEAL nên là các chia sẻ về mẹo sinh tồn rất đa dạng - từ sơ cứu đến tự vệ, bảo vệ bản thân ở nơi thành thị cũng như nơi hoang vu, chuẩn bị cần có khi đi du lịch một mình, khi sử dụng các phương tiện công cộng (tàu, máy bay). Mỗi kinh nghiệm được trình bày ngắn gọn, có hình minh họa dễ hiểu.

Có nhiều trường hợp mình không nghĩ là phổ biến tại Việt Nam (sơ cứu khi trúng đạn, lở tuyết, không tặc khống chế...). Tuy nhiên biết được kỹ năng đó thì vẫn hơn nhỉ, vì ai biết được tương lai có đi nước ngoài, nhỡ gặp trường hợp rủi ro đó thì sao.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bao bì cẩn thận,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Phù hợp cho cá nhân có triết lý đầu tư giá trị. Tác giả đưa ra các tiêu chí để đánh giá 1 doanh nghiệp tốt, xuất sắc. Cách kiểm soát tâm lý khi đầu tư cũng được đề cập. Hoàn toàn không phù hợp với các trader, các nhà đâu tư theo phong cách kĩ thuật, dựa trên dòng tiền.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"Giao hàng đúng hẹn, sách đẹp, có cd",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Lần đầu có trải nghiệm rất tệ khi háo hức mở cuốn sách mới mua mà sách có nhiều trang trắng, mất trang, bị rách. Yêu cầu Tiki đổi quyển sách chuẩn cho mình!",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Sách bị in lỗi và in sai trang, mình đọc thấy thiếu hẳn 1 phần trong quyển sách. :/ Mua Tiki mà không nghĩ lại in sách không cẩn thận thế. Mình nghĩ trước khi giao hàng cần kiểm tra chất lượng kĩ trước khi đưa tới tay khách!",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Quyết định đọc cuốn này vì đây là tiểu thuyết đầu tiên Nguyễn Nhật Ánh viết về người lớn thay vì những câu truyện trẻ thơ quen thuộc, và tựa sách cũng cuốn hút mình với âm man mác buồn. Nhưng cốt truyện không có gì đặc sắc, văn phong trôi tuồn tuột... không có gì hoa mỹ, văn vẻ. Mình đọc đc 3/4 cuốn thì ngừng.",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sách được đóng gói cẩn thận còn mới nữa mọi người nên mua nhóooo,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
"Đây là cuốn sách các mẹ nuôi cob lần đầu khuyên dùng nhất. Các điều trobg sách mang ý nghĩa chỉ dẫn y khoa giúp các mẹ tự tin nhận biết và xử lý các vấn đề trong lúc chăm con.
Mẹ nào cũng nên có cuốn này khi nuôi con",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Sách in đẹp, tác giả Tuấn mình đã theo dõi từ lâu và thích cách thể hiện quan điểm của GS",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"sách của tác giả đang có nhiều tranh cãi, mang màu sắc thần bí và có những luận điểm (đc nhiều người coi là) giả khoa học",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sách không vấn đề: giấy in đẹp, giao hàng nhanh.
1* ở đây là đánh giá phần dịch vụ sau bán của Tiki nên cải thiện (mình mua sách Tiki Trading nên đánh giá tại đây nha): Mình mua nhầm 2 cuốn nên có nhắn tin Tiki để mong đổi trả 1 cuốn. Chưa nói đến việc mình có được đổi trả hay không. Tuy nhiên giao diện “chat với Tiki” không thân thiện, robot trả lời format/keyword càu sẵn nhưng bấm đến “đổi/trả hàng” thì chỉ hiện ra bảng thông tin “quy định đổi trả” - buyer không biết next step phải làm thế nào để giải quyết vấn đề, mình đã gửi phản hồi sau 24 tiếng chưa thấy phản hồi? Như kiểu tương tác 1 chiều.
Là 1 trang ecom lớn hy vọng Tiki cải thiện dịch vụ sau bán!!!",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Chất lượng giấy oke như ảnh nhá, bìa sách cứng, có khèn bao ni lông quanh sách
Nghe riveiw cũng nhiều nên mình mua đọc thì thấy
Về nội dung thì mình mới đọc có ít, thấy cũng khá hay, bàn luận về luật nhân quả dựa trên khoa học và tâm linh.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sách mới ?? ?????????????,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Mình đặt hàng hơn 2 tuần trước, và khi nhận được hàng, mình đã ko kiểm tra trước, tiki đã giao thiếu sách cho mình, mình đã gọi điện, gửi Mail. Nhưng câu trả lời luôn là chờ đợi mà chưa thấy giải quyết cho mình, đã 2 tuần rồi mà tiki chưa giải quyết xong, mình cảm thấy thất vọng về dịch vụ hỗ trợ khách hàng của tiki.",0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
"Bìa sách hơi bẩn, các trang có vết ố vàng bẩn. Nhận sách không hài lòng lắm. Hy vọng nội dung hay.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
"sách được mỗi cái tiêu đề hay, nội dung đọc thật tẻ nhạt, toàn người làm đa cấp tự khen nhau",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sách mới rất tuyệt ạ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Đóng gói của Fahasa chưa bao giờ làm mình thất vọng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Sách đẹp, nội dung hữu ích. Ít nhất là truyền tải được nội dung giống bản tiếng anh nhưng bị dịch thiếu mất một chương.",1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sách giao sai hợc lỗi, thủ tục đổi trả lnwgf nhằng mất thời gian!",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Khổ nhỏ nên quyển sách khá dày, chất lượng chưa ổn lắm, vừa mở ra khỏi bọc thìa giấy bìa đã bị tách ra.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Bìa sau bị rách nhỏ hơi thất vọng,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
Từ 1 nhà khoa học nhưng tư duy của tác giả thay đổi rất nhiều về thế giới tâm linh qua những lần chữa trị cho các bệnh nhân đặc biệt là Catherine. Từ đó ông khám phá ra nhiều điều về cuộc sống và ý nghĩa của nó. Cách viết của ông rất chân thực và đáng tin cậy.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phì hợp lứa tuổi. Đẹp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Có bìa 2 mặt :)),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Chuyện tình bạn học trò thuần khiết, trong sáng của Đăng và Thắm. Cả lũ bạn tinh nghịch đủ tính cách ma quái của lứa tuổi học sinh. Tác giả cho người ta cảm giác như được ùa về thời còn đi học. Tuy dai dẳng sự căm hờn tị nạnh của cậu bé mới lớn, chớm biết yêu. Nhưng cái kết tác giả gỡ hết từng nút thắt một, trong lòng các nhân vật, lẫn trong lòng người đọc. Không còn chút vết tích nào của sự hỷ, nộ, ái, ố. Chỉ còn lại cảnh trường quê mộc mạc, những con người quê quá đỗi chân thành, giản dị. Một thế giới dù có nặng nề đến đâu. Nhưng giọng văn NNA vẫn mãi tươi sáng như thế. Có ủ dột chăng cũng không mang lại phần nào tiêu cực, dù chỉ là ít ỏi. Đối đầu nghịch cảnh hay những khúc ""ôm cua khét lẹt"", vẫn cho thấy ông là người qua am hiểu đời sống thường nhật. Đặc biệt, mọi thứ trôi chảy, hợp lý, quá nhiều góc nhìn nhân văn. Một thế giới như hoàn toàn khác qua lăng kính của ông.
Cảm ơn tác giả, mang lại quá nhiều xúc cảm!!!",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sản phẩm như đống sách cũ vất đi. MỐC & BẨN. Không đáng với giá tiền. Yêu cầu tiki thu hồi nhưng nhiều lần liên hệ vẫn bặt vô âm tín.,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
"mình đã rất mong chờ bộ truyện nhưng tiki làm mình hơi thất vọng. quyển nào cũng dính đầy keo trong rất mất thẩm mĩ. bộ truyện lớn và có tiếng nhưng mà chỉ bỏ vào một hộp xốp rỗng không có tí bao xốp chống sốc nào gây cho truyện bị gãy góc, tổn hại đến sâu trong giấy.",0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
"Về sản phẩm cũng như đóng gói thì khá tốt. 
Nhưng vấn đề giao hàng trễ, cần xem lại. Đặt hàng thứ 7, chọn hình thức giao hôm sau nên mất thêm 29k ship. Gọi tổng đài báo anh yên tâm tiki sẽ giao đúng vào chủ nhật cho anh. Xong rồi đến thứ 3 mới nhận được hàng. Cảm thấy bị lừa !",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Sách tuy ép seal nhưng vỏ bìa bên trong cũ, trầy xước.
Phần mã tem đã bị sử dụng, lớp trán bảo vệ bị cạo mất.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi thấy Giao hàng chậm quá!😏😒,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Dùng tốt hơn rất nhiều so với mấy loại excel 80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"May mà mình mua cùng cuốn Call me by your name nên được tặng kèm quyển này. Lúc nhận thì hơi bụi bặm, sách dày, đẹp, chất lượng! Tiếc là mình nhà Ravenclaw chứ ko phải Hufflepuff :(",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Nội dung thì hay rồi, nhưng khâu hình thức thì tệ quá. Không biết bên kho sách của tiki làm ăn kiểu gì mà để sách lỗi tùm lum như vậy? Bìa thì bị xén ẩu, gáy thì nhăn. Vận chuyển cũng không thèm bỏ sách vào bong bóng xốp. Mà đây còn là bìa cứng nữa chứ! Làm ăn có tâm chút đi, bán sách mà không biết giữ sách hả???",1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"Chất lượng in tốt. Tiki giao hàng nhanh khỏi bàn. Về nội dung sách thì mình thật sự đánh giá không cao dưới góc nhìn cá nhân mình. Tổng quan cuốn sách đưa ra 12 bài học tương ứng 12 chương. Tác giả trình bày hàng loạt luận điểm luận cứ rồi rút ra bài học cuối mỗi chương. Nhưng cách diễn giải khiến mình thấy rất khó đọc, đọc ko vào, dài dòng, lan man, nhiều đoạn bản dịch tiếng Việt còn thấy khó hiểu nữa :(((( 

Thật ra thì 12 bai học này vẫn là những bài học về cuộc sống và phát triển cá nhân, mọi người có thể đọc được ở rải rác trong nhiều cuốn sách khác. 

Mình mới đọc xong vào tiếng, sách mới nguyên, bạn nào muốn đọc thì liên hệ mình nhé ***",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sách đẹp, mới, cứng cáp. Giao hàng siu nhanh. Đã lâu rồi ko đặt sách tiki, giờ đặt lại vẫn hài lòng lắm. Giao hàng hcm siêu nhanh. Nhận sách cái feedback luôn nên chưa kịp thẩm nội dung như nào",3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
"Nhanh,gói kĩ,chất lượng oke",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"từ trước tới giờ mình luôn mua sách của Tiki Trading bởi dấu tick có phần hơi uy tính, đối với những shop khác mình luôn có phần nghi ngờ với chất lượng giao hàng lẫn sản phẩm. Sự cố hết sách của tiki trading đã đưa mình đến với Fanhasa và phá vỡ mọi sự ngờ vực từ trc tới giờ. Đóng hàng cực kỳ chu đáo, hộp đẹp và sản phẩm được bao bằng bọc nilong vô cùng chuẩn mực và chu đáo, tuy 1 trong số đó bị móp bìa nhưng không thành vẫn đề. Mình cảm ơn và mong shop sẽ luôn giữ vững phong thái làm việc như thế này ?",0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
"Giao hàng rất nhanh,tuy ở tỉnh lẻ nhưng 2 ngày đã nhận được hàng.Sau khi unbox thì cảm thấy vô cùng bất ngờ vì sách được bao bọc vô cùng cẩn thận (có thể thấy như trong ảnh) khiến mình rất hài lòng.Mặc dù chưa đọc nhưng cho hẳn 5 sao về mặt chuẩn bị.",3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"Giao hàng nhanh, tối hôm trước đến hiểu hôm sau đã có. Sách này mình đã nghe audio trước rồi, rất hay, mua để sưu tầm và thi thoảng đọc lịa để chiêm nghiệm, ngẫm nghĩ những dòng trong tác phẩm",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Sách ổn nha, không bị móp méo có điều thùng đóng gói tan nát quá , thời gian vận chuyển lâu hơn dự kiến nữa nên trừ 2 sao cho shop 3 sao nhé",1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
"Cảm ơn shop.
Giao hàng nhanh, nhiệt tình.
Sẽ ủng hộ shop nhiều hơn nữa.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
